tweet_id,timestamp,source,rating_numerator,rating_denominator,name,dog_stage,retweet_count,favorite_count,jpg_url,breed,confidence
892420643555336193,2017-08-01 16:23:56+00:00,Twitter for iPhone,13,10,Phineas,none,6973,33703,https://pbs.twimg.com/media/DGKD1-bXoAAIAUK.jpg,none,0.0
892177421306343426,2017-08-01 00:17:27+00:00,Twitter for iPhone,13,10,Tilly,none,5276,29230,https://pbs.twimg.com/media/DGGmoV4XsAAUL6n.jpg,Chihuahua,0.323581
891815181378084864,2017-07-31 00:18:03+00:00,Twitter for iPhone,12,10,Archie,none,3465,21976,https://pbs.twimg.com/media/DGBdLU1WsAANxJ9.jpg,Chihuahua,0.716012
891689557279858688,2017-07-30 15:58:51+00:00,Twitter for iPhone,13,10,Darla,none,7193,36802,https://pbs.twimg.com/media/DF_q7IAWsAEuuN8.jpg,Labrador_retriever,0.1680859999999999
891327558926688256,2017-07-29 16:00:24+00:00,Twitter for iPhone,12,10,Franklin,none,7719,35187,https://pbs.twimg.com/media/DF6hr6BUMAAzZgT.jpg,basset,0.555712
891087950875897856,2017-07-29 00:08:17+00:00,Twitter for iPhone,13,10,None,none,2587,17753,https://pbs.twimg.com/media/DF3HwyEWsAABqE6.jpg,Chesapeake_Bay_retriever,0.425595
890971913173991426,2017-07-28 16:27:12+00:00,Twitter for iPhone,13,10,Jax,none,1648,10334,https://pbs.twimg.com/media/DF1eOmZXUAALUcq.jpg,Appenzeller,0.341703
890729181411237888,2017-07-28 00:22:40+00:00,Twitter for iPhone,13,10,None,none,15686,56679,https://pbs.twimg.com/media/DFyBahAVwAAhUTd.jpg,Pomeranian,0.566142
890609185150312448,2017-07-27 16:25:51+00:00,Twitter for iPhone,13,10,Zoey,none,3605,24435,https://pbs.twimg.com/media/DFwUU__XcAEpyXI.jpg,Irish_terrier,0.4875739999999999
890240255349198849,2017-07-26 15:59:51+00:00,Twitter for iPhone,14,10,Cassie,doggo,6074,27856,https://pbs.twimg.com/media/DFrEyVuW0AAO3t9.jpg,Pembroke,0.511319
890006608113172480,2017-07-26 00:31:25+00:00,Twitter for iPhone,13,10,Koda,none,6114,26952,https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg,Samoyed,0.957979
889880896479866881,2017-07-25 16:11:53+00:00,Twitter for iPhone,13,10,Bruno,none,4142,24489,https://pbs.twimg.com/media/DFl99B1WsAITKsg.jpg,French_bulldog,0.377417
889665388333682689,2017-07-25 01:55:32+00:00,Twitter for iPhone,13,10,None,puppo,8305,41884,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,Pembroke,0.966327
889638837579907072,2017-07-25 00:10:02+00:00,Twitter for iPhone,12,10,Ted,none,3700,23583,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,French_bulldog,0.99165
889531135344209921,2017-07-24 17:02:04+00:00,Twitter for iPhone,13,10,Stuart,puppo,1874,13314,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,golden_retriever,0.953442
889278841981685760,2017-07-24 00:19:32+00:00,Twitter for iPhone,13,10,Oliver,none,4421,22031,https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg,whippet,0.626152
888917238123831296,2017-07-23 00:22:39+00:00,Twitter for iPhone,12,10,Jim,none,3744,25511,https://pbs.twimg.com/media/DFYRgsOUQAARGhO.jpg,golden_retriever,0.714719
888804989199671297,2017-07-22 16:56:37+00:00,Twitter for iPhone,13,10,Zeke,none,3516,22397,https://pbs.twimg.com/media/DFWra-3VYAA2piG.jpg,golden_retriever,0.46976
888554962724278272,2017-07-22 00:23:06+00:00,Twitter for iPhone,13,10,Ralphus,none,2864,17252,https://pbs.twimg.com/media/DFTH_O-UQAACu20.jpg,Siberian_husky,0.700377
888078434458587136,2017-07-20 16:49:33+00:00,Twitter for iPhone,12,10,Gerald,none,2885,19102,https://pbs.twimg.com/media/DFMWn56WsAAkA7B.jpg,French_bulldog,0.995026
887705289381826560,2017-07-19 16:06:48+00:00,Twitter for iPhone,13,10,Jeffrey,none,4519,26534,https://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg,basset,0.821664
887517139158093824,2017-07-19 03:39:09+00:00,Twitter for iPhone,14,10,None,none,9812,40590,https://pbs.twimg.com/ext_tw_video_thumb/887517108413886465/pu/img/WanJKwssZj4VJvL9.jpg,none,0.0
887473957103951883,2017-07-19 00:47:34+00:00,Twitter for iPhone,13,10,Canela,none,14955,59983,https://pbs.twimg.com/media/DFDw2tyUQAAAFke.jpg,Pembroke,0.809197
887343217045368832,2017-07-18 16:08:03+00:00,Twitter for iPhone,13,10,None,none,8777,29498,https://pbs.twimg.com/ext_tw_video_thumb/887343120832229379/pu/img/6HSuFrW1lzI_9Mht.jpg,Mexican_hairless,0.330741
887101392804085760,2017-07-18 00:07:08+00:00,Twitter for iPhone,12,10,None,none,4971,26897,https://pbs.twimg.com/media/DE-eAq6UwAA-jaE.jpg,Samoyed,0.733942
886983233522544640,2017-07-17 16:17:36+00:00,Twitter for iPhone,13,10,Maya,none,6289,30246,https://pbs.twimg.com/media/DE8yicJW0AAAvBJ.jpg,Chihuahua,0.793469
886736880519319552,2017-07-16 23:58:41+00:00,Twitter for iPhone,13,10,Mingus,none,2617,10455,https://pbs.twimg.com/media/DE5Se8FXcAAJFx4.jpg,kuvasz,0.309706
886680336477933568,2017-07-16 20:14:00+00:00,Twitter for iPhone,13,10,Derek,none,3722,19658,https://pbs.twimg.com/media/DE4fEDzWAAAyHMM.jpg,none,0.0
886366144734445568,2017-07-15 23:25:31+00:00,Twitter for iPhone,12,10,Roscoe,pupper,2613,18490,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,French_bulldog,0.999201
886258384151887873,2017-07-15 16:17:19+00:00,Twitter for iPhone,13,10,Waffles,none,5256,24446,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg,pug,0.943575
885984800019947520,2017-07-14 22:10:11+00:00,Twitter for iPhone,12,10,Jimbo,none,5590,28508,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg,Blenheim_spaniel,0.972494
885528943205470208,2017-07-13 15:58:47+00:00,Twitter for iPhone,13,10,Maisey,none,5307,31489,https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg,pug,0.369275
885167619883638784,2017-07-12 16:03:00+00:00,Twitter for iPhone,13,10,None,none,3654,19190,https://pbs.twimg.com/media/DEi_N9qXYAAgEEw.jpg,malamute,0.8124819999999999
884925521741709313,2017-07-12 00:01:00+00:00,Twitter for iPhone,12,10,Earl,none,14947,67044,https://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg,Italian_greyhound,0.259916
884876753390489601,2017-07-11 20:47:12+00:00,Twitter for iPhone,13,10,Lola,none,4639,24304,https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg,chow,0.822103
884562892145688576,2017-07-11 00:00:02+00:00,Twitter for iPhone,13,10,Kevin,none,3896,21248,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg,pug,0.5464060000000001
884441805382717440,2017-07-10 15:58:53+00:00,Twitter for iPhone,14,10,None,none,4778,23785,https://pbs.twimg.com/media/DEYrIZwWsAA2Wo5.jpg,Pembroke,0.993225
884162670584377345,2017-07-09 21:29:42+00:00,Twitter for iPhone,12,10,Yogi,doggo,2493,17889,https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg,German_shepherd,0.707046
883838122936631299,2017-07-09 00:00:04+00:00,Twitter for iPhone,12,10,Noah,none,2849,19095,https://pbs.twimg.com/media/DEQGFgAXUAAEvfi.jpg,Doberman,0.610946
883482846933004288,2017-07-08 00:28:19+00:00,Twitter for iPhone,5,10,Bella,none,8227,40054,https://pbs.twimg.com/media/DELC9dZXUAADqUk.jpg,golden_retriever,0.943082
883360690899218434,2017-07-07 16:22:55+00:00,Twitter for iPhone,13,10,Grizzwald,floofer,3061,19880,https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg,chow,0.987997
883117836046086144,2017-07-07 00:17:54+00:00,Twitter for iPhone,13,10,None,none,5512,32386,https://pbs.twimg.com/media/DEF2-_hXoAAs62q.jpg,golden_retriever,0.949562
882992080364220416,2017-07-06 15:58:11+00:00,Twitter for iPhone,13,10,Rusty,none,3230,20920,https://pbs.twimg.com/media/DEEEnIqXYAAiJh_.jpg,Eskimo_dog,0.4667779999999999
882762694511734784,2017-07-06 00:46:41+00:00,Twitter for iPhone,12,10,Gus,pupper,4078,24699,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg,Labrador_retriever,0.85005
882627270321602560,2017-07-05 15:48:34+00:00,Twitter for iPhone,13,10,Stanley,none,5045,24531,https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg,Pembroke,0.542982
882268110199369728,2017-07-04 16:01:23+00:00,Twitter for iPhone,13,10,Alfy,none,9586,39055,https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg,golden_retriever,0.762211
882045870035918850,2017-07-04 01:18:17+00:00,Twitter for iPhone,13,10,Koko,none,4067,25626,https://pbs.twimg.com/media/DD2oCl2WAAEI_4a.jpg,golden_retriever,0.00694063
881906580714921986,2017-07-03 16:04:48+00:00,Twitter for iPhone,12,10,Rey,none,2841,21380,https://pbs.twimg.com/media/DD0pWm9XcAAeSBL.jpg,Weimaraner,0.291539
881666595344535552,2017-07-03 00:11:11+00:00,Twitter for iPhone,13,10,Gary,none,8915,44409,https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg,Saluki,0.529012
881536004380872706,2017-07-02 15:32:16+00:00,Twitter for iPhone,14,10,None,pupper,13352,43300,https://pbs.twimg.com/ext_tw_video_thumb/881535971568889856/pu/img/9bawiZ--8FKywTkz.jpg,Samoyed,0.281463
881268444196462592,2017-07-01 21:49:04+00:00,Twitter for iPhone,12,10,Elliot,none,4484,20420,https://pbs.twimg.com/media/DDrk-f9WAAI-WQv.jpg,none,0.0
880935762899988482,2017-06-30 23:47:07+00:00,Twitter for iPhone,13,10,Louis,none,2325,14999,https://pbs.twimg.com/media/DDm2Z5aXUAEDS2u.jpg,none,0.0
880872448815771648,2017-06-30 19:35:32+00:00,Twitter for iPhone,12,10,None,none,3192,18659,https://pbs.twimg.com/media/DDl8zzJW0AAisCJ.jpg,Pembroke,0.791416
880465832366813184,2017-06-29 16:39:47+00:00,Twitter for iPhone,12,10,Bella,none,5194,24932,https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg,golden_retriever,0.913255
880221127280381952,2017-06-29 00:27:25+00:00,Twitter for iPhone,12,10,Jesse,none,3449,23583,https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg,Chihuahua,0.238525
880095782870896641,2017-06-28 16:09:20+00:00,Twitter for iPhone,11,10,None,none,3636,24241,https://pbs.twimg.com/media/DDa6ckbXgAAM1vV.jpg,miniature_pinscher,0.120298
879862464715927552,2017-06-28 00:42:13+00:00,Twitter for iPhone,13,10,Romeo,none,2915,19641,https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg,basset,0.813507
879492040517615616,2017-06-27 00:10:17+00:00,Twitter for iPhone,12,10,Bailey,none,2619,20652,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg,German_short-haired_pointer,0.479896
879415818425184262,2017-06-26 19:07:24+00:00,Twitter for iPhone,13,10,Duddles,none,37274,92525,https://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg,English_springer,0.383404
879376492567855104,2017-06-26 16:31:08+00:00,Twitter for iPhone,12,10,Jack,none,2635,14808,https://pbs.twimg.com/media/DDQsQGFV0AAw6u9.jpg,Labrador_retriever,0.0334961
879050749262655488,2017-06-25 18:56:45+00:00,Twitter for iPhone,11,10,Steven,none,3936,19749,https://pbs.twimg.com/media/DDMD_phXoAQ1qf0.jpg,none,0.0
879008229531029506,2017-06-25 16:07:47+00:00,Twitter for iPhone,13,10,Beau,none,2231,16726,https://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg,vizsla,0.960513
878776093423087618,2017-06-25 00:45:22+00:00,Twitter for iPhone,13,10,Snoopy,puppo,3420,17084,https://pbs.twimg.com/media/DDIKMXzW0AEibje.jpg,Italian_greyhound,0.734684
878281511006478336,2017-06-23 16:00:04+00:00,Twitter for iPhone,13,10,Shadow,none,1071,6758,https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,basset,0.32042
878057613040115712,2017-06-23 01:10:23+00:00,Twitter for iPhone,14,10,Emmy,none,5713,37032,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,French_bulldog,0.839097
877736472329191424,2017-06-22 03:54:17+00:00,Twitter for iPhone,13,10,Aja,none,15738,69065,https://pbs.twimg.com/media/DC5YqoQW0AArOLH.jpg,Chesapeake_Bay_retriever,0.8379559999999999
877556246731214848,2017-06-21 15:58:08+00:00,Twitter for iPhone,12,10,Penny,none,3153,19842,https://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg,basset,0.995368
877316821321428993,2017-06-21 00:06:44+00:00,Twitter for iPhone,13,10,Dante,none,4322,24072,https://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg,Saluki,0.5099670000000001
877201837425926144,2017-06-20 16:29:50+00:00,Twitter for iPhone,12,10,Nelly,none,4604,23798,https://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg,Pembroke,0.93112
876838120628539392,2017-06-19 16:24:33+00:00,Twitter for iPhone,12,10,Ginger,pupper,2795,18170,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,bloodhound,0.575751
876484053909872640,2017-06-18 16:57:37+00:00,Twitter for iPhone,13,10,Benedict,none,1991,16514,https://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg,golden_retriever,0.874566
876120275196170240,2017-06-17 16:52:05+00:00,Twitter for iPhone,13,10,Venti,none,3891,24616,https://pbs.twimg.com/media/DCiavj_UwAAcXep.jpg,Bernese_mountain_dog,0.534327
875747767867523072,2017-06-16 16:11:53+00:00,Twitter for iPhone,13,10,Goose,none,3569,22040,https://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg,Labrador_retriever,0.799551
875144289856114688,2017-06-15 00:13:52+00:00,Twitter for iPhone,13,10,Nugget,none,4133,19371,https://pbs.twimg.com/ext_tw_video_thumb/875144175078957056/pu/img/BRi_l7vUdpb93Knf.jpg,Siberian_husky,0.245048
875021211251597312,2017-06-14 16:04:48+00:00,Twitter for iPhone,12,10,None,none,3954,22492,https://pbs.twimg.com/media/DCSzF3NVoAAPzT4.jpg,West_Highland_white_terrier,0.7143189999999999
874680097055178752,2017-06-13 17:29:20+00:00,Twitter for iPhone,12,10,Cash,none,3908,24523,https://pbs.twimg.com/media/DCN85nGUwAAzG_q.jpg,Labrador_retriever,0.836052
874296783580663808,2017-06-12 16:06:11+00:00,Twitter for iPhone,13,10,Jed,pupper,3471,22893,https://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg,cocker_spaniel,0.437216
874057562936811520,2017-06-12 00:15:36+00:00,Twitter for iPhone,12,10,None,none,3368,20056,https://pbs.twimg.com/media/DCFGtdoXkAEsqIw.jpg,flat-coated_retriever,0.8321770000000001
874012996292530176,2017-06-11 21:18:31+00:00,Twitter for iPhone,13,10,Sebastian,puppo,8553,30033,https://pbs.twimg.com/media/DCEeLxjXsAAvNSM.jpg,Cardigan,0.806674
873580283840344065,2017-06-10 16:39:04+00:00,Twitter for iPhone,13,10,None,none,3333,21318,https://pbs.twimg.com/media/DB-UotKXkAEHXVi.jpg,Newfoundland,0.678537
873213775632977920,2017-06-09 16:22:42+00:00,Twitter for iPhone,12,10,Sierra,pupper,1327,6301,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,vizsla,0.6197819999999999
872967104147763200,2017-06-09 00:02:31+00:00,Twitter for iPhone,12,10,None,doggo,4545,23981,https://pbs.twimg.com/media/DB1m871XUAAw5vZ.jpg,Labrador_retriever,0.476913
872820683541237760,2017-06-08 14:20:41+00:00,Twitter for iPhone,13,10,None,none,3158,13036,https://pbs.twimg.com/media/DBzhx0PWAAEhl0E.jpg,pug,0.99912
872620804844003328,2017-06-08 01:06:27+00:00,Twitter for iPhone,13,10,Monkey,none,3058,18276,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,cocker_spaniel,0.513191
872486979161796608,2017-06-07 16:14:40+00:00,Twitter for iPhone,12,10,None,none,7686,35998,https://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,Pembroke,0.931861
872122724285648897,2017-06-06 16:07:15+00:00,Twitter for iPhone,12,10,Kody,none,6806,30112,https://pbs.twimg.com/media/DBpm-5UXcAUeCru.jpg,pug,0.0667363
871879754684805121,2017-06-06 00:01:46+00:00,Twitter for iPhone,13,10,Lassie,none,9212,32983,https://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg,Shetland_sheepdog,0.969171
871762521631449091,2017-06-05 16:15:56+00:00,Twitter for iPhone,12,10,Rover,pupper,2958,17820,https://pbs.twimg.com/media/DBkfY58XcAEdzZy.jpg,Labrador_retriever,0.921393
871515927908634625,2017-06-04 23:56:03+00:00,Twitter for iPhone,12,10,Napolean,doggo,2926,17847,https://pbs.twimg.com/media/DBg_HT9WAAEeIMM.jpg,komondor,0.974781
871032628920680449,2017-06-03 15:55:36+00:00,Twitter for iPhone,13,10,Boomer,none,3213,20101,https://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg,kelpie,0.398053
870804317367881728,2017-06-03 00:48:22+00:00,Twitter for iPhone,11,10,None,none,5265,29711,https://pbs.twimg.com/media/DBW35ZsVoAEWZUU.jpg,none,0.0
870656317836468226,2017-06-02 15:00:16+00:00,Twitter for iPhone,13,10,Cody,none,2190,10859,https://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg,Pembroke,0.945495
870374049280663552,2017-06-01 20:18:38+00:00,Twitter for iPhone,13,10,Zoey,none,22661,73731,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,golden_retriever,0.841001
870308999962521604,2017-06-01 16:00:09+00:00,Twitter for iPhone,13,10,Rumble,none,3535,19427,https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg,Greater_Swiss_Mountain_dog,0.6227520000000001
870063196459192321,2017-05-31 23:43:25+00:00,Twitter for iPhone,14,10,Clifford,none,7052,32321,https://pbs.twimg.com/media/DBMV3NnXUAAm0Pp.jpg,none,0.0
869772420881756160,2017-05-31 04:27:59+00:00,Twitter for iPhone,13,10,Dewey,none,8662,37904,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,Pembroke,0.980148
869702957897576449,2017-05-30 23:51:58+00:00,Twitter for iPhone,13,10,Stanley,none,5365,24967,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,Pembroke,0.993449
869596645499047938,2017-05-30 16:49:31+00:00,Twitter for iPhone,12,10,Scout,doggo,2629,14151,https://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg,Chihuahua,0.955156
869227993411051520,2017-05-29 16:24:37+00:00,Twitter for iPhone,13,10,Gizmo,none,3191,18088,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,Pembroke,0.664181
868880397819494401,2017-05-28 17:23:24+00:00,Twitter for iPhone,14,10,Walter,none,12203,57765,https://pbs.twimg.com/media/DA7iHL5U0AA1OQo.jpg,French_bulldog,0.0999839
868622495443632128,2017-05-28 00:18:35+00:00,Twitter for iPhone,13,10,None,none,4447,23578,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,Labrador_retriever,0.868107
868552278524837888,2017-05-27 19:39:34+00:00,Twitter for iPhone,12,10,Cooper,none,1744,8938,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,whippet,0.378151
867900495410671616,2017-05-26 00:29:37+00:00,Twitter for iPhone,12,10,None,none,3554,21532,https://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg,Labrador_retriever,0.522644
867774946302451713,2017-05-25 16:10:44+00:00,Twitter for iPhone,13,10,Harold,none,6228,30175,https://pbs.twimg.com/media/DAr0tDZXUAEMvdu.jpg,Border_collie,0.661953
867421006826221569,2017-05-24 16:44:18+00:00,Twitter for iPhone,12,10,Shikha,puppo,2109,14302,https://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg,Eskimo_dog,0.6164569999999999
867051520902168576,2017-05-23 16:16:06+00:00,Twitter for iPhone,13,10,None,none,6755,28616,https://pbs.twimg.com/media/DAhiwb0XcAA8x5Q.jpg,Samoyed,0.4714029999999999
866686824827068416,2017-05-22 16:06:55+00:00,Twitter for iPhone,12,10,Lili,none,2954,17077,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,flat-coated_retriever,0.51473
866450705531457537,2017-05-22 00:28:40+00:00,Twitter for iPhone,13,10,Jamesy,pupper,30065,108542,https://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg,French_bulldog,0.905334
866334964761202691,2017-05-21 16:48:45+00:00,Twitter for iPhone,12,10,Coco,none,12163,46440,https://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg,Samoyed,0.984086
865718153858494464,2017-05-19 23:57:46+00:00,Twitter for iPhone,13,10,Boomer,none,4817,22860,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,golden_retriever,0.673664
865359393868664832,2017-05-19 00:12:11+00:00,Twitter for iPhone,13,10,Sammy,none,4272,23532,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,Chesapeake_Bay_retriever,0.832435
865006731092295680,2017-05-18 00:50:50+00:00,Twitter for iPhone,13,10,Nelly,none,6637,24970,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,Pembroke,0.989882
864873206498414592,2017-05-17 16:00:15+00:00,Twitter for iPhone,14,10,None,none,7476,28761,https://pbs.twimg.com/media/DAClmHkXcAA1kSv.jpg,none,0.0
864279568663928832,2017-05-16 00:41:21+00:00,Twitter for iPhone,12,10,Meatball,none,2571,13030,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,bull_mastiff,0.668613
864197398364647424,2017-05-15 19:14:50+00:00,Twitter for iPhone,13,10,Paisley,none,7557,26559,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg,golden_retriever,0.945905
863907417377173506,2017-05-15 00:02:33+00:00,Twitter for iPhone,13,10,Albus,none,3578,18384,https://pbs.twimg.com/media/C_03NPeUQAAgrMl.jpg,none,0.0
863553081350529029,2017-05-14 00:34:33+00:00,Twitter for iPhone,13,10,Neptune,none,3613,13636,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,Eskimo_dog,0.41333
863432100342583297,2017-05-13 16:33:49+00:00,Twitter for iPhone,12,10,Belle,none,4545,21231,https://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg,Staffordshire_bullterrier,0.690517
863062471531167744,2017-05-12 16:05:02+00:00,Twitter for iPhone,13,10,Quinn,none,2085,7502,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg,French_bulldog,0.935804
862831371563274240,2017-05-12 00:46:44+00:00,Twitter for iPhone,13,10,Zooey,none,4446,17184,https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg,Australian_terrier,0.207281
862722525377298433,2017-05-11 17:34:13+00:00,Twitter for iPhone,11,10,Dave,none,3076,15294,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg,basset,0.39333
862457590147678208,2017-05-11 00:01:27+00:00,Twitter for iPhone,13,10,Jersey,none,4232,18223,https://pbs.twimg.com/media/C_gQmaTUMAAPYSS.jpg,none,0.0
862096992088072192,2017-05-10 00:08:34+00:00,Twitter for iPhone,13,10,None,none,19912,66068,https://pbs.twimg.com/media/C_bIo7QXYAAGfPu.jpg,chow,0.677589
861383897657036800,2017-05-08 00:54:59+00:00,Twitter for iPhone,13,10,Hobbes,none,9231,32195,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,Cardigan,0.771008
861288531465048066,2017-05-07 18:36:02+00:00,Twitter for iPhone,13,10,None,none,3576,15306,https://pbs.twimg.com/ext_tw_video_thumb/861288473281437696/pu/img/RERGmRgPyaaaB-tB.jpg,Bouvier_des_Flandres,0.0826102
861005113778896900,2017-05-06 23:49:50+00:00,Twitter for iPhone,12,10,Burt,none,3321,14947,https://pbs.twimg.com/media/C_LnlF5VoAEsL1K.jpg,German_shepherd,0.507951
860563773140209665,2017-05-05 18:36:06+00:00,Twitter for iPhone,13,10,Lorenzo,none,1850,6703,https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg,Cardigan,0.583936
860524505164394496,2017-05-05 16:00:04+00:00,Twitter for iPhone,13,10,Carl,none,4584,21204,https://pbs.twimg.com/media/C_EyeKuXkAAdxY-.jpg,Bedlington_terrier,0.286558
860276583193509888,2017-05-04 23:34:55+00:00,Twitter for iPhone,12,10,Jordy,none,3057,16531,https://pbs.twimg.com/media/C_BQ_NlVwAAgYGD.jpg,none,0.0
860184849394610176,2017-05-04 17:30:24+00:00,Twitter for iPhone,14,10,None,none,5107,14968,https://pbs.twimg.com/media/C-_9jWWUwAAnwkd.jpg,none,0.0
859924526012018688,2017-05-04 00:15:58+00:00,Twitter for iPhone,12,10,Milky,none,3573,17580,https://pbs.twimg.com/media/C-8QypZXcAAekaF.jpg,French_bulldog,0.254587
859851578198683649,2017-05-03 19:26:06+00:00,Twitter for iPhone,13,10,Trooper,none,3060,13949,https://pbs.twimg.com/media/C-7OcfyXsAAsqzU.jpg,Labrador_retriever,0.899086
859607811541651456,2017-05-03 03:17:27+00:00,Twitter for iPhone,13,10,None,puppo,1360,16793,https://pbs.twimg.com/media/C-3wvtxXcAUTuBE.jpg,golden_retriever,0.8955290000000001
859196978902773760,2017-05-02 00:04:57+00:00,Twitter for iPhone,12,10,None,none,26179,80310,https://pbs.twimg.com/ext_tw_video_thumb/859196962498805762/pu/img/-yBpr4-o4GJZECYE.jpg,malamute,0.216163
859074603037188101,2017-05-01 15:58:40+00:00,Twitter for iPhone,13,10,None,none,11923,30344,https://pbs.twimg.com/media/C-wLyufW0AA546I.jpg,none,0.0
858843525470990336,2017-05-01 00:40:27+00:00,Twitter for iPhone,13,10,None,doggo,3019,14090,https://pbs.twimg.com/media/C-s5oYZXkAAMHHq.jpg,golden_retriever,0.57812
858471635011153920,2017-04-30 00:02:42+00:00,Twitter for iPhone,13,10,Sophie,none,4243,19425,https://pbs.twimg.com/media/C-nnZBdXkAAB-wg.jpg,Pembroke,0.987407
858107933456039936,2017-04-28 23:57:28+00:00,Twitter for iPhone,12,10,Wyatt,none,2534,14197,https://pbs.twimg.com/media/C-icm_WXUAAmuRR.jpg,golden_retriever,0.863874
857989990357356544,2017-04-28 16:08:49+00:00,Twitter for iPhone,12,10,Rosie,none,2260,14456,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg,French_bulldog,0.43258
857746408056729600,2017-04-28 00:00:54+00:00,Twitter for iPhone,13,10,Thor,none,9315,30720,https://pbs.twimg.com/media/C-dTzBzXUAQRjYz.jpg,Labrador_retriever,0.919832
857393404942143489,2017-04-27 00:38:11+00:00,Twitter for iPhone,13,10,None,none,1436,5294,https://pbs.twimg.com/media/C-YSwA_XgAEOr25.jpg,malamute,0.8415969999999999
857263160327368704,2017-04-26 16:00:39+00:00,Twitter for iPhone,13,10,Oscar,none,3960,18208,https://pbs.twimg.com/media/C-WcS4MXoAADrBU.jpg,Samoyed,0.998021
857029823797047296,2017-04-26 00:33:27+00:00,Twitter for iPhone,12,10,Zeke,none,3473,17009,https://pbs.twimg.com/media/C-TIEwMW0AEjb55.jpg,golden_retriever,0.968623
